org_id,entity_name,printable_name,status_flag,currency,currency_pattern,float_pattern,group_separator,group_size,decimal_char,language,country,time_zone,org_type,created_time,created_by,modified_time,modified_by,sys_flags,path,years_in_business,industry_val_num,annual_rev_vid,emp_count_vid,oca,parent_org_id,master_org_id
ORG_00004M6B,ColumbiaZD,"Columbia, SC",I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-09-22 21:41:47,USER_00004IV5,2008-01-07 20:39:31,USER_00000001,0,ORG_00000001.ORG_00004IFI.ORG_00004M6B,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004M6C,ColumbiaSC,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-09-22 21:42:16,USER_00004IV5,2006-01-04 23:23:09,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004M6C,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_Z0000773,RotaryFirstHarvest,Rotary First Harvest,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2010-08-23 16:27:50,USER_00004OQU,2010-08-23 16:27:50,USER_00004OQU,0,ORG_00000001.ORG_00004IFH.ORG_Z0000773,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003143,TreeTop,"Tree Top, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-30 14:41:02,USER_00004OQ1,2012-10-30 14:41:02,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003143,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003169,delmontefoods,DEL MONTE FOODS,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-11-14 13:04:16,USER_00004OQS,2012-11-14 13:04:16,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003169,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003523,Schreiber,"Schreiber Foods, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-01-23 08:01:59,USER_00004OQS,2013-01-23 08:01:59,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003523,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003528,daleandthomas,Dale and Thomas Popcorn,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-01-24 14:44:24,Rajesh,2013-01-24 14:44:24,Rajesh,0,ORG_00000001.ORG_00004IFH.ORG_Z0003528,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003587,maplehurst,"Maplehurst Bakeries, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-02-15 11:11:30,USER_00004OQS,2013-02-15 11:11:30,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003587,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003741,LDSChurch,LDSChurch,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-04-29 17:53:37,USER_Z0003402,2013-04-29 17:53:37,USER_Z0003402,0,ORG_00000001.ORG_00004IFH.ORG_Z0003741,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003905,Spartan,"Spartan Chemical Company, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-06-19 16:30:57,USER_00004OQS,2013-06-19 16:30:57,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003905,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003930,MasselUSA,Massel USA,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-07-01 08:13:53,USER_00004OQS,2013-07-01 08:13:53,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003930,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004161,crystal,Crystal Creamery,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-08-14 16:39:54,USER_00004OQS,2013-08-14 16:39:54,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004161,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004304,Dole,Dole Packaged Frozen Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-05 09:36:20,USER_00004OQS,2013-09-05 09:36:20,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004304,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004308,Bayer,Bayer Corporation,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-05 11:17:15,USER_00004OQS,2013-09-05 11:17:15,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004308,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004481,Hostess,"Hostess Brand, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-09-23 07:48:52,USER_00004OQS,2013-09-23 07:48:52,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004481,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004787,3Sigma,3Sigma Corporation,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-11-21 09:51:22,USER_00004OQS,2013-11-21 09:51:22,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004787,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004841,helpafriend,Help A Friend,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-12-09 09:20:24,Rajesh,2013-12-09 09:20:24,Rajesh,0,ORG_00000001.ORG_00004IFH.ORG_Z0004841,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004861,energizer,energizer personal care,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-12-09 15:02:49,USER_00004OQS,2013-12-09 15:02:49,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004861,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004921, visalus,Vi$alus,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-12-12 14:37:51,USER_00004OQS,2013-12-12 14:37:51,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004921,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005001,NthDegree,Nth Degree,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-12-19 17:16:52,USER_Z0003402,2013-12-19 17:16:52,USER_Z0003402,0,ORG_00000001.ORG_00004IFH.ORG_Z0005001,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005041,Lipsey,"Lipsey Logistics Worldwide, LLC",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-12-26 09:39:33,USER_00004OQS,2013-12-26 09:39:33,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005041,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005082,VitaCoco,Vita Coco,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-01-06 16:59:56,USER_00004OQS,2014-01-06 16:59:56,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005082,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005261,popcorn,Popcorn Indiana,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-01-27 11:00:36,Rajesh,2014-01-27 11:00:36,Rajesh,0,ORG_00000001.ORG_00004IFH.ORG_Z0005261,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005263,popcornin,Popcorn Indiana,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-01-27 11:00:46,Rajesh,2014-01-27 11:00:46,Rajesh,0,ORG_00000001.ORG_00004IFH.ORG_Z0005263,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005326,frito,"Frito-Lay, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-02-11 10:09:53,USER_00004OQS,2014-02-11 10:09:53,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005326,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005347,AbbVie,AbbVie,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-02-18 08:19:20,USER_00004OQS,2014-02-18 08:19:20,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005347,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005349,Furmano,Furmano Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-02-18 13:34:35,USER_00004OQS,2014-02-18 13:34:35,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005349,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005382,GMCR,"Green Mountain Coffee Roasters, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-03-04 11:31:23,USER_00004OQS,2014-03-04 11:31:23,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005382,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005541,colgate,Colgate-Palmolive Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-03-28 10:43:22,USER_00004OQS,2014-03-28 10:43:22,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005541,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005581,Denversyrup,Denver Syrup,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-04-01 09:09:44,USER_00004OQS,2014-04-01 09:09:44,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005581,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005583,Little Duck,Little Duck Organics,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-04-01 09:10:28,USER_00004OQS,2014-04-01 09:10:28,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005583,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005701,wendys,Wendy's International,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-04-08 09:11:03,USER_00004OQS,2014-04-08 09:11:03,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005701,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0005781,Purcell ,Purcell International,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2014-04-09 15:52:28,USER_00004OQS,2014-04-09 15:52:28,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0005781,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0000102,TAP,Temporary Assistance Pool,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2009-11-02 08:42:58,USER_00004OQ1,2009-11-02 08:42:58,USER_00004OQ1,0,ORG_00000001.ORG_00004IFI.ORG_Z0000102,0.0,0.0,0.0,0.0,2,ORG_00004IFI,ORG_00004IFI
ORG_Z0000572,SmithfieldPacking,Smithfield Packing,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2010-04-13 16:00:55,USER_00004OQU,2010-04-13 16:00:55,USER_00004OQU,0,ORG_00000001.ORG_00004IFH.ORG_Z0000572,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0002992,BelBrands,Bell Brands USA,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:27:14,USER_00004OQ1,2012-10-12 16:27:14,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0002992,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0002994,Bellisio,Bellisio Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:28:57,USER_00004OQ1,2012-10-12 16:28:57,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0002994,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0002996,Churny,Churny Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:29:26,USER_00004OQ1,2012-10-12 16:29:26,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0002996,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0002998,CitrusSystems,"Citrus Systems, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:29:58,USER_00004OQ1,2012-10-12 16:29:58,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0002998,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003000,CVS,CVS Pharmacy,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:30:45,USER_00004OQ1,2012-10-12 16:30:45,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003000,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003002,Danone,"Danone Waters of America, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:31:18,USER_00004OQ1,2012-10-12 16:31:18,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003002,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003004,DawnFood,"Dawn Food Products, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:31:46,USER_00004OQ1,2012-10-12 16:31:46,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003004,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003006,DirectRelief,Direct Relief International,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:35:33,USER_00004OQ1,2012-10-12 16:35:33,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003006,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003008,DominosPizza,Domino's Pizza,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:36:26,USER_00004OQ1,2012-10-12 16:36:26,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003008,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003010,Flax,"Flax USA, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:36:48,USER_00004OQ1,2012-10-12 16:36:48,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003010,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003012,GMILLS,"General Mills, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:37:49,USER_00004OQ1,2012-10-12 16:37:49,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003012,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003014,IHOP,IHOP,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:38:29,USER_00004OQ1,2012-10-12 16:38:29,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003014,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003016,KimClark,Kimberly-Clark Corporation,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:38:58,USER_00004OQ1,2012-10-12 16:38:58,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003016,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003018,McCainFoods,"McCain Foods, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:39:25,USER_00004OQ1,2012-10-12 16:39:25,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003018,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003020,Morton,Morton Salt Co.,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:40:04,USER_00004OQ1,2012-10-12 16:40:04,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003020,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003022,NestleNutrition,Nestle Nutrition USA,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:40:32,USER_00004OQ1,2012-10-12 16:40:32,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003022,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003024,NestleWaters,Nestle Waters North America,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:41:24,USER_00004OQ1,2012-10-12 16:41:24,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003024,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003026,Nutrisystem,Nutrisystem,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:41:47,USER_00004OQ1,2012-10-12 16:41:47,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003026,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003028,PacificFoods,"Pacific Foods of Oregon, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:42:25,USER_00004OQ1,2012-10-12 16:42:25,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003028,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003030,PatrickCudahy,Patrick Cudahy Incorporated,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:42:59,USER_00004OQ1,2012-10-12 16:42:59,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003030,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003032,PBM,"PBM, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:43:24,USER_00004OQ1,2012-10-12 16:43:24,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003032,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003034,PerdueFarms,Perdue Farms,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:43:47,USER_00004OQ1,2012-10-12 16:43:47,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003034,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003036,PinnacleFood,Pinnacle Food Products,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:44:17,USER_00004OQ1,2012-10-12 16:44:17,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003036,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003038,RochesterMeat,Rochester Meat Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:44:57,USER_00004OQ1,2012-10-12 16:44:57,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003038,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003040,Rummo,Rummo USA Inc.,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:45:49,USER_00004OQ1,2012-10-12 16:45:49,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003040,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003042,Schwans ,Schwan's Food Service,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:46:15,USER_00004OQ1,2012-10-12 16:46:15,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003042,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003044,Starbucks,Starbucks Corporation,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-10-12 16:46:43,USER_00004OQ1,2012-10-12 16:46:43,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003044,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003530,udis,UDI's Healthy Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-01-25 12:24:47,USER_00004OQS,2013-01-25 12:24:47,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003530,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0001503,JBS,JBS USA,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2011-06-23 16:10:51,USER_00004OQU,2011-06-23 16:10:51,USER_00004OQU,0,ORG_00000001.ORG_00004IFH.ORG_Z0001503,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003361,Ralcorp,"Ralcorp Holdings, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2012-12-17 12:00:26,USER_00004OQ1,2012-12-17 12:00:26,USER_00004OQ1,0,ORG_00000001.ORG_00004IFH.ORG_Z0003361,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003538,Cardinal,Cardinal Health,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-01-30 15:52:15,USER_00004OQS,2013-01-30 15:52:15,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003538,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003562,cocacolabottlers,"Coca-Cola Enterprises, Inc. (Bottlers)",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-02-11 09:40:46,USER_00004OQS,2013-02-11 09:40:46,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003562,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003589,superbakery,Super Bakery,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-02-18 11:49:51,USER_00004OQS,2013-02-18 11:49:51,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003589,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003592,AncoFoods,Anco Foods,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-02-20 13:26:21,USER_00004OQS,2013-02-20 13:26:21,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003592,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003633,POM,POM Wonderful,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-03-07 14:02:53,USER_00004OQS,2013-03-07 14:02:53,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003633,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003661,mars,"Mars Snack Food U.S., LLC",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-03-19 09:50:01,USER_00004OQS,2013-03-19 09:50:01,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003661,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003687,ElisCheesecake,Eli's Cheesecake Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-04-04 08:24:31,USER_00004OQS,2013-04-04 08:24:31,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003687,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003698,DeMetCandy,DeMet's Candy Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-04-10 10:11:49,USER_00004OQS,2013-04-10 10:11:49,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003698,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003718,seneca,Seneca Foods Corporation,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-04-17 16:07:12,USER_00004OQS,2013-04-17 16:07:12,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003718,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003743,Hormel,Hormel Foods Corp,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-05-01 09:29:42,USER_Z0003402,2013-05-01 09:29:42,USER_Z0003402,0,ORG_00000001.ORG_00004IFH.ORG_Z0003743,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003825,C&SWholesale,"C & S WHOLESALE GROCERS, INC.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-05-22 15:17:41,USER_00004OQS,2013-05-22 15:17:41,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003825,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003831,fitfoodz,Fit Foodz,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-05-24 08:00:02,USER_00004OQS,2013-05-24 08:00:02,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003831,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0003834,smucker,The J.M. Smucker Company,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-05-24 08:58:56,USER_00004OQS,2013-05-24 08:58:56,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0003834,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_Z0004021,SchwansHomeServ,"Schwan’s Home Service, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2013-07-17 11:01:09,USER_00004OQS,2013-07-17 11:01:09,USER_00004OQS,0,ORG_00000001.ORG_00004IFH.ORG_Z0004021,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
